epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,8550.92,1.55338,1.43142,1.31941,0.78993,0.67106,0.75607,0.48691,1.3506,1.17817,1.15792,0.00956145,0.00956145,0.00956145
137,8615.49,1.55949,1.43626,1.32933,0.78993,0.66989,0.7561,0.4867,1.3504,1.17689,1.15769,0.00955502,0.00955502,0.00955502
138,8682.86,1.54386,1.42873,1.3218,0.79202,0.67009,0.75634,0.48678,1.3511,1.17609,1.15789,0.00954856,0.00954856,0.00954856
139,8755.03,1.55412,1.43553,1.32962,0.78916,0.67059,0.75625,0.48822,1.35063,1.17636,1.15759,0.00954205,0.00954205,0.00954205
140,8817.72,1.55382,1.42836,1.32162,0.78271,0.67136,0.75659,0.48905,1.35046,1.17588,1.15725,0.00953549,0.00953549,0.00953549
141,8880.05,1.55206,1.43058,1.32984,0.78646,0.67092,0.75666,0.48938,1.35025,1.17557,1.15723,0.00952889,0.00952889,0.00952889
142,8942.77,1.56844,1.44464,1.32721,0.78222,0.67116,0.75663,0.49011,1.35044,1.17475,1.15721,0.00952225,0.00952225,0.00952225
143,9004.78,1.55088,1.43168,1.33596,0.78116,0.67208,0.75664,0.49131,1.35056,1.17425,1.15728,0.00951556,0.00951556,0.00951556
144,9068.26,1.55674,1.42465,1.32338,0.77804,0.67411,0.75688,0.49028,1.35001,1.17466,1.15697,0.00950883,0.00950883,0.00950883
145,9131.84,1.55896,1.43311,1.32028,0.77987,0.67311,0.75724,0.48957,1.35014,1.17474,1.1569,0.00950206,0.00950206,0.00950206
146,9194.37,1.55836,1.41812,1.31682,0.77884,0.6733,0.75721,0.49022,1.34959,1.17395,1.15666,0.00949524,0.00949524,0.00949524
147,9255.89,1.5582,1.42671,1.31948,0.77825,0.67534,0.75732,0.48968,1.34934,1.17351,1.15656,0.00948837,0.00948837,0.00948837
148,9317.84,1.54983,1.42559,1.32013,0.77608,0.67559,0.75732,0.48877,1.34923,1.17252,1.15632,0.00948147,0.00948147,0.00948147
149,9379.51,1.53996,1.41937,1.32062,0.77366,0.67526,0.7575,0.48924,1.34901,1.17186,1.15611,0.00947452,0.00947452,0.00947452
150,9441.45,1.54646,1.42848,1.32389,0.77746,0.67586,0.75737,0.49105,1.34878,1.17117,1.15592,0.00946752,0.00946752,0.00946752
151,9503.16,1.55536,1.42111,1.31936,0.77796,0.67686,0.7577,0.49072,1.34837,1.17,1.15592,0.00946048,0.00946048,0.00946048
152,9565.69,1.53774,1.42302,1.32645,0.76762,0.6792,0.74903,0.48199,1.34809,1.17,1.15573,0.0094534,0.0094534,0.0094534
153,9627.07,1.54735,1.42372,1.32283,0.76959,0.67843,0.74924,0.48427,1.34792,1.1687,1.15526,0.00944628,0.00944628,0.00944628
154,9689.27,1.55019,1.42505,1.31848,0.7698,0.67891,0.74919,0.48314,1.3473,1.16799,1.15468,0.00943911,0.00943911,0.00943911
155,9751.59,1.5568,1.42983,1.32193,0.76933,0.67844,0.74905,0.4843,1.34669,1.16797,1.15415,0.00943189,0.00943189,0.00943189
156,9815.16,1.55418,1.43472,1.32442,0.76675,0.68229,0.74945,0.48219,1.34671,1.16706,1.15395,0.00942464,0.00942464,0.00942464
157,9880.12,1.54604,1.42862,1.32404,0.77078,0.67989,0.74849,0.48144,1.34676,1.16655,1.15408,0.00941734,0.00941734,0.00941734
158,9942.16,1.53917,1.42939,1.32911,0.76081,0.68455,0.74838,0.48076,1.34619,1.16582,1.15388,0.00941,0.00941,0.00941
159,10005.8,1.5389,1.41067,1.31678,0.76108,0.68462,0.7483,0.48093,1.34594,1.16526,1.15391,0.00940262,0.00940262,0.00940262
160,10068,1.5415,1.41953,1.31704,0.76423,0.68227,0.74844,0.48064,1.34591,1.1644,1.15391,0.00939519,0.00939519,0.00939519
161,10130.2,1.53608,1.41859,1.32352,0.76708,0.68078,0.74827,0.48042,1.34569,1.16423,1.15424,0.00938772,0.00938772,0.00938772
162,10193.6,1.54974,1.41305,1.31583,0.76544,0.68109,0.74829,0.48087,1.34522,1.16393,1.15384,0.0093802,0.0093802,0.0093802
163,10255.4,1.54904,1.42797,1.32371,0.76541,0.68071,0.74865,0.48156,1.34495,1.16316,1.15367,0.00937265,0.00937265,0.00937265
